,ticker,eps,roce,divYield,fcfYield,eps_rank,roce_rank,fcfYield_rank,overall_rank
282,RPM,0.040897860691679,0.1724951903913676,0.0161899161795878,0.063419343000504,526,225,350,1101
283,POOL,0.0339061772065261,0.2811562253744588,0.0108517730117827,0.0536645030160257,625,68,408,1101
284,CSCO,0.0526844165162582,0.1547197270634267,0.0325908251007551,0.0521228578130811,409,268,426,1103
285,BKH,0.0725381433887098,0.0568918710656408,0.0465051941405115,0.1075622812720457,269,655,180,1104
286,CFG,0.1021311481477181,3.702716981472869e-05,0.0589413591300263,0.1771416493681503,139,901,66,1106
287,TGS,0.0349484365829303,0.2097002892120087,0.0,0.0647888522685565,610,156,341,1107
288,WTM,0.1338727584172928,-0.0109022899370495,0.0006835608245973,0.1369750731918349,70,932,105,1107
289,DRI,0.0580655514080161,0.1239476102514596,0.0355083617558444,0.0561330467349711,370,353,388,1111
290,YUM,0.0434966632584747,0.4648768671780379,0.0184663354347187,0.0358976845176391,494,16,602,1112
291,AN,0.152447854801443,0.2228636390480127,0.0,-0.0746040476390961,49,129,934,1112
292,BBD,0.078846531808997,0.0105076438805321,0.0493943611664979,0.9656017608957462,240,866,7,1113
293,BBDO,0.078846531808997,0.0105076438805321,0.0493943611664979,0.9656017608957462,240,866,7,1113
294,PBH,0.0586945748301028,0.1056926930371884,0.0,0.0671163641009592,364,427,322,1113
295,ZION,0.1049106716795289,0.0156939676311917,0.0435070726670987,0.121881515627688,134,844,137,1115
296,CNA,0.1049770170027049,-0.0022869826962853,0.0685617530133848,0.1912236948721471,133,924,58,1115
297,IBM,0.0503393822935649,0.1038666930379746,0.0405291747604815,0.0813334647800987,436,435,245,1116
298,ALLY,0.0961630480002605,0.0057013865814359,0.0450646440628672,0.179504356267153,170,882,64,1116
299,EXPE,0.036219796747198,0.1479866112181762,0.0,0.0838008848203678,592,284,242,1118
300,IPG,0.087612498787591,0.1659169240410008,0.0382148107876319,0.0299433103103256,201,242,678,1121
301,HII,0.0657359003733335,0.0954417695221801,0.0193056976133138,0.0654463149091338,316,475,334,1125
302,RY,0.0963914191912877,0.0098587652696299,0.0359967686312979,0.1514666698093665,169,868,88,1125
303,OTIS,0.0381982613651102,0.6008796041781198,0.0146435724578907,0.0404532085153976,570,6,552,1128
304,PBA,0.0708610630042341,0.0716739803381297,0.0630009113083815,0.0803570838347564,285,591,252,1128
305,TEL,0.0490851782036109,0.1335729607513479,0.0186318084804282,0.0616777108317624,448,321,361,1130
306,DOV,0.0491318909403122,0.1544121228518116,0.0132169560218483,0.0531730306716466,447,271,413,1131
307,PAYX,0.039044988770639,0.4284785179345683,0.0303809002188958,0.0394099383817228,555,21,559,1135
308,MFG,0.4576531041418059,-2.031749487722866e-05,0.1582498519263645,0.0892715840726925,3,904,229,1136
309,ENB,0.0631440221663168,0.0703937294368422,0.0778004524446236,0.0951087072687618,330,596,211,1137
310,RZA,0.0840946133391211,-7.252382925818484e-05,0.0204176500235781,0.3842060993021265,216,906,22,1144
311,RGA,0.0840946133391211,-7.252382925818484e-05,0.0204176500235781,0.3842060993021265,216,906,22,1144
312,CL,0.0348738190928822,0.3545314109165808,0.0239416349337656,0.046094091322766,612,38,494,1144
313,NKE,0.0392425039465311,0.2431224334048043,0.0149328054491273,0.045555727827052,548,100,497,1145
314,ORI,0.072013448561228,0.0517117755297735,0.0331435099876684,0.1059148682146762,274,683,188,1145
315,GPI,0.1442911087871243,0.1867549920279401,0.0060441089452053,-0.0292371777944655,60,191,895,1146
316,VRSN,0.0383917103957764,1.7851917930419268,0.0,0.0379409271034581,565,3,581,1149
317,WYNN,0.0712052378480647,0.0800396311592741,0.0082650452176046,0.0682271762246277,282,553,314,1149
318,VOYA,0.0834112728266625,0.0046815998355981,0.0217536599531936,0.2186042638241172,221,887,42,1150
319,KMI,0.0606733293138204,0.0668192291415226,0.064175177680741,0.1052077052844414,351,613,190,1154
320,ATHM,0.0833574144675622,0.0441540458642302,0.0201278840165362,0.097260777305861,222,724,209,1155
321,GOOG,0.0418271495524503,0.2629406883816107,0.0,0.0393899011877164,515,81,560,1156
322,GOOGL,0.0418271495524503,0.2629406883816107,0.0,0.0393899011877164,515,81,560,1156
323,GRMN,0.0524196028269275,0.1497569822191007,0.0227121831679632,0.0480135281462919,413,279,465,1157
324,ADP,0.0387739086565665,0.5324959332952697,0.0225605863507863,0.0371431723063516,559,11,588,1158
325,ARMK,0.1032667891004436,0.0728744221272136,0.0175577500429578,0.0512058404960059,136,587,435,1158
326,EMN,0.0839227640215788,0.0909015509662436,0.0352963750247356,0.0507854757669733,218,502,440,1160
327,CNHI,0.1461436806264392,0.1727483799424749,0.0331612400577917,-0.0177517418896729,57,222,884,1163
328,MCHP,0.0392051000964656,0.1916083811349578,0.0187400748533894,0.0512797528242721,550,180,434,1164
329,TJX,0.0400370624715986,0.3004767827529022,0.0132800627420322,0.0387931751932007,539,60,567,1166
330,AXS,0.0798190609568707,0.000412924138704,0.0390353839374425,0.2597229160372977,237,896,34,1167
331,ENLC,0.0367278250857813,0.0944512610770279,0.0420713495890473,0.1383972846345884,585,483,102,1170
332,V,0.0366873609597598,0.3115680776249611,0.0079670173658345,0.0418337440782394,586,52,535,1173
333,ITW,0.0373061625036757,0.3725906114543945,0.020375195280161,0.0389084224421156,579,31,566,1176
334,RMD,0.0371469608528729,0.232167325674606,0.0102721188264501,0.0468053795226011,580,115,484,1179
335,MAR,0.0453440600053551,0.21572130415364,0.0086334619601503,0.03997572335211,478,146,555,1179
336,DGX,0.0553017116333043,0.1106742033259605,0.0203334162211446,0.0559492726594554,390,406,389,1185
337,MGM,0.0720250506175594,0.0403411812912945,0.0,0.1109190067541586,273,743,170,1186
338,AMCR,0.0528434097753069,0.1098426159993476,0.0522643039147556,0.0600098447996293,406,411,370,1187
339,L,0.0905855854000596,-0.0277387951197926,0.0036006822648559,0.2034701328965078,189,945,53,1187
340,K,0.0497353202358426,0.1425054445601742,0.0418383345832535,0.0506243848457368,444,301,442,1187
341,PGR,0.0418879314927088,0.0896165296324656,0.0029797278040118,0.1115390689114865,514,511,167,1192
342,GFI,0.0535061647738374,0.2115616397904265,0.0280426167149672,0.033292048492864,401,153,639,1193
343,PH,0.0441761692800107,0.1734225148198508,0.0121467205654614,0.0464393278758941,484,221,488,1193
344,CI,0.0586778444915174,0.0520512045156738,0.0164761569544346,0.1163557566989037,365,680,151,1196
345,EPR,0.0474573593791265,0.0683914079339505,0.0746623949942229,0.1239467883884885,462,606,129,1197
346,CSX,0.0533631266684056,0.1391083379459568,0.0126692537608435,0.0469423143882502,403,312,483,1198
347,SLF,0.0830891861631323,0.011582799968333,0.0467765026500194,0.1352094444293868,225,863,112,1200
348,NXPI,0.0471312234877112,0.1816026084379013,0.0169517378722336,0.0422445396080414,468,204,529,1201
349,PSA,0.0401414190410277,0.1674934226427251,0.0430748654308678,0.0520471810364028,536,239,427,1202
350,PG,0.0387438168732496,0.2276010502236796,0.0242477601131595,0.04302467142931,560,124,522,1206
351,APTV,0.1182519207364056,0.0794637851062745,0.0012879719072719,0.0398466308812258,98,554,556,1208
352,WMS,0.0382413091063205,0.2523172492825511,0.0032994251868106,0.0400562741920349,568,92,554,1214
353,CDW,0.0360914528589346,0.2143294315660622,0.0105074726923367,0.0474061870613824,593,147,476,1216
354,ACN,0.0336557245033651,0.2650685469580564,0.0138336051403869,0.0440613573578484,628,79,510,1217
355,EVR,0.0392008744339505,0.1305565905618228,0.019619540583072,0.0654234282960639,551,331,335,1217
356,SBUX,0.0394659220159887,0.2920766957542711,0.0232690578636153,0.0351657679721082,544,62,611,1217
357,KEY,0.0724240148506528,4.265544354552047e-05,0.0682298630082158,0.2067866649458661,270,900,47,1217
358,TXT,0.05734244128544,0.1033819522359352,0.000996177047304,0.0537935605544192,374,442,405,1221
359,BOH,0.0601592135920154,0.1081085005208789,0.0420519235113121,0.0503072032680744,358,419,445,1222
360,SCCO,0.0370320031359015,0.2733490689061603,0.0472199268091134,0.0391590681354195,584,74,564,1222
361,NSP,0.0386715226532847,0.304964717144105,0.019003611618122,0.0357356531848348,563,57,604,1224
362,CHRW,0.0317458538538034,0.1741563243412902,0.0284690287925703,0.0632551240626912,655,220,351,1226
363,AMP,0.0636643924081856,0.0408423338476484,0.0136993019657676,0.1121101057234911,324,739,164,1227
364,HUM,0.0438922160903148,0.1352463377434115,0.0076004600783148,0.0524978414226063,487,319,422,1228
365,EA,0.0353593431439539,0.1603097773475314,0.0056941597364576,0.0587748390358259,603,254,372,1229
366,PNR,0.0519296921837682,0.1407093360884977,0.012108866717654,0.045299837472656,421,307,501,1229
367,CHH,0.0453231993988114,0.2582643589427515,0.009898423905189,0.0312542774254868,479,87,665,1231
368,TDC,0.0142781541018142,0.2132269099201824,0.0,0.0817539468732915,837,150,244,1231
369,UHS,0.0679260983581827,0.0952226600864697,0.005250161866427,0.0496571816530758,305,476,451,1232
370,CZR,0.0779823795539328,0.0805841700352066,0.0,0.0510953250257957,245,551,436,1232
371,FFIV,0.0409114139192362,0.1251652738460495,0.0,0.0620718221278607,525,349,358,1232
372,WEX,0.0320173321131679,0.1206623282179417,0.0,0.0917405851509714,651,364,218,1233
373,ITT,0.0418022907451663,0.1824651098521486,0.0097555650508816,0.0437982101083947,517,201,515,1233
374,HE,0.1291603285933596,0.0202907085779177,0.0737524176542379,0.0662568956217925,82,825,328,1235
375,PHM,0.114621413720809,-9.034012183065883e-05,0.0062746033146885,0.0926953398982464,110,909,216,1235
376,OGS,0.0652675599633287,0.0580487240933797,0.0406719821882606,0.0770282079421208,319,649,269,1237
377,IGT,0.0284567676030645,0.1141130870953032,0.0291864283108354,0.1169281284202845,695,394,149,1238
378,DPZ,0.035895903190538,0.726814533115634,0.0117393719278931,0.0335690774161253,598,4,637,1239
379,TKC,0.0412185304229269,0.1264287138666885,0.0081589306314765,0.0592409659383347,521,347,371,1239
380,BAP,0.1097820256192124,0.0299128410805807,0.0449918037914923,0.0660772703989724,122,785,332,1239
381,BSAC,0.0715607354885383,0.0095920815958378,0.0599223453729622,0.1474948212082267,279,869,93,1241
382,BK,0.0805179189927227,0.0130353696071782,0.036436441126652,0.1149695909658718,236,854,154,1244
383,FNB,0.0976358540513472,0.0358305139358788,0.0366386091491653,0.067439198159178,162,762,320,1244
384,CCK,0.0409222347588751,0.1236961137265762,0.0104579044383792,0.0600192776463502,524,354,369,1247
385,DECK,0.0315525314070674,0.3839705976106833,0.0,0.0392065946341342,656,29,563,1248
386,WBS,0.0995309370627157,-0.0009756455258808,0.033810630877551,0.1076511999416466,152,918,179,1249
387,MGA,0.0717382345746827,0.11715074780292,0.0314378389084527,0.0361956728064659,278,373,600,1251
388,UPS,0.0496666051387166,0.1718846956619845,0.0397747469894433,0.03761275404065,445,229,583,1257
389,BXMT,0.0671311843803586,0.0223821513544374,0.1162422792235135,0.1249317181653916,311,822,126,1259
390,BEN,0.0732966905232394,0.038370231133389,0.0504226100529715,0.0821889374138589,263,754,243,1260
391,BKR,0.0563949492416432,0.0967270601987142,0.0228133968625484,0.053347358057715,380,469,411,1260
392,POST,0.0585685405489464,0.0552419429225007,0.0,0.0869489153254023,367,662,232,1261
393,SJM,0.0622287685102357,0.0865510588123198,0.0365928578269195,0.0537726818215464,337,522,406,1265
394,PSO,0.0549764555944182,0.089798985534473,0.0223978152421704,0.0609395103017493,392,509,365,1266
395,ABBV,0.0177490198803621,0.1798802518839682,0.0384653342626233,0.0805220803209028,809,209,250,1268
396,MMC,0.0401289854140326,0.1870727820081459,0.0138677910190134,0.0410478066988054,537,189,544,1270
397,A,0.0408018484553538,0.1473799126637554,0.008719749871507,0.0485015521154771,527,287,457,1271
398,FDX,0.0686703265436771,0.0862841470700048,0.0199898129753733,0.0497919408187217,299,525,449,1273
399,LII,0.0371436700287531,0.4514659377177467,0.009655717645163,0.0303959977239194,581,18,674,1273
400,ROST,0.0389230256689542,0.228158155675032,0.009443877364125,0.0363723021134703,557,122,597,1276
401,BCE,0.047583570990338,0.0919058044891615,0.0771261769299867,0.0669071687544214,459,496,325,1280
402,TRV,0.0683570380198371,-0.0003676470588235,0.0207516517960588,0.1762290605720375,304,913,67,1284
403,KHC,0.0629208590030603,0.0653204053364438,0.0433063005047332,0.0653010526185876,331,618,337,1286
404,GD,0.0467381673994255,0.1106102454531241,0.020133364418214,0.0536607737925229,472,407,409,1288
405,TPX,0.0419389967043536,0.1602435746221576,0.0088526488560942,0.0432492343085374,513,255,520,1288
406,ETSY,0.0309770536219063,0.1417189847763036,0.0,0.0670371487801363,662,305,324,1291
407,MCD,0.0392383568430264,0.2383064368870187,0.0210017504130538,0.033612159894877,549,106,636,1291
408,MT,0.0386764327114241,0.0676803237788989,0.0155294925685696,0.1276027682056997,562,609,121,1292
409,RDY,0.0543071085633931,0.2323632234226136,0.0064836157195861,0.0175529656620205,395,114,786,1295
410,PRU,0.0659971720423989,-0.0001608881023248,0.0489673551407831,0.1726855265257303,315,911,69,1295
411,AIZ,0.0713361289248512,0.0205824595798935,0.0169097158525367,0.1038787271939157,281,824,193,1298
412,VSH,0.0968782887650273,0.1370173120544028,0.01664181239838,0.010857895541193,165,316,818,1299
413,TPL,0.0335835762376261,0.444559993048791,0.0082767377476068,0.0313189232913208,630,19,661,1310
414,HI,0.1929069042183528,0.0268048018418023,0.0207568777050816,0.046626787275526,28,796,486,1310
415,FAST,0.0312151384794597,0.4021201599326599,0.0274801322994932,0.0340501757318367,659,25,627,1311
416,IBN,0.0572773900738586,0.0388069218041967,0.0072458041603705,0.1063097573894583,375,752,187,1314
417,BAX,0.1357737159262159,0.0179120929591696,0.0299560984686606,0.0528576891068175,68,833,415,1316
418,WTS,0.0376658605607255,0.1872242067661273,0.0066824208930703,0.0403963121084316,576,188,553,1317
419,AWI,0.0509226140093162,0.1586710873536775,0.0106714503889049,0.0340621774673576,431,260,626,1317
420,NNN,0.0502373853852311,0.0653402222375504,0.0517890411840236,0.0784163663755146,438,617,262,1317
421,ALE,0.0705099889626613,0.0258894581675587,0.0443719274937023,0.0896284400371183,291,800,227,1318
422,MSI,0.0326855949858882,0.3134210526315789,0.0112649593017484,0.0342538915270484,644,50,624,1318
423,CAG,0.0239580325928608,0.110218211742005,0.0454940405773996,0.1123032777790351,748,408,163,1319
424,TT,0.0362995318492117,0.2169675523301145,0.012262458582591,0.037465335283274,590,144,585,1319
425,BRO,0.0437825376429232,0.1219612607818132,0.0067899397837962,0.0473082767454722,489,361,477,1327
426,SNY,0.0476857829050512,0.0897917277794074,0.0393319401961293,0.061859057268497,458,510,360,1328
427,CBOE,0.0403035246051588,0.1681663193786702,0.0118306248348476,0.0395942164495125,534,237,557,1328
428,CNS,0.0345596471245491,0.2340443825631609,0.0301133219208754,0.03594847098206,617,112,601,1330
429,RHP,0.0489645553428944,0.0942103937435613,0.0276906811160854,0.0551104356301521,449,485,397,1331
430,PB,0.0666400470524032,0.0243029534430793,0.0326933798838707,0.0982756181400897,313,811,207,1331
431,BCO,0.0215834951480204,0.1060609313609721,0.0097457971249898,0.1229791622059956,773,424,135,1332
432,QSR,0.0488173885076483,0.1038172781918564,0.0413575757202821,0.0502557208646338,450,436,447,1333
433,CW,0.0415647916915748,0.1270445742149865,0.0035465767692172,0.0472997666027948,520,342,478,1340
434,GGG,0.0346592330856857,0.2776521645327696,0.010833631964212,0.0319037299334788,616,71,655,1342
435,MTD,0.0297641988652917,0.5297357106756442,0.0,0.0324725221769948,678,14,650,1342
436,GSK,0.0417356874917799,0.1843319187073305,0.0190300506887235,0.0339102460870711,518,194,632,1344
437,HST,0.053553882696299,0.0767019105917269,0.0395864511282102,0.0575342388426455,399,567,382,1348
438,WSO,0.0343829082747745,0.2514659972415879,0.0245302530306679,0.0336966437935221,621,93,635,1349
439,NE,0.0723100936849227,0.1264627477286679,0.0148256834303345,0.0247218766370613,272,346,733,1351
440,CLF,0.0383130725355764,0.0482571815524984,0.0,0.1556528585969157,567,703,81,1351
441,FTNT,0.0251868175909579,0.3493036526455549,0.0,0.0379930789135603,733,39,580,1352
442,TSCO,0.047198521332332,0.2109395871014819,0.0191662760461217,0.0247304725060217,467,154,732,1353
443,PEP,0.038827583279475,0.2046101557053218,0.0285922318132524,0.0339067412284064,558,162,633,1353
444,KO,0.0420561938108308,0.1525791830788323,0.0312143786805793,0.0382603809104133,508,274,574,1356
445,NTRS,0.0633191729592322,0.0118013017847777,0.0379297457092556,0.1114961830000099,329,860,168,1357
446,URI,0.0617389801536533,0.1743349125364431,0.0103407697782109,0.0161479015748416,342,219,796,1357
447,FRO,0.1470596158879829,0.1292340554271032,0.1431421423980554,-0.1736812297425583,56,338,965,1359
448,SF,0.0708464969088684,0.0248530600911422,0.0271523372618432,0.0770150729875745,286,807,270,1363
449,E,0.0469341381770112,0.0883723460192555,0.0299646583288987,0.0580798892888438,469,518,377,1364
450,CNI,0.0514208891708034,0.1385022359387793,0.0189320287062638,0.0345365545399636,427,315,622,1364
451,AEL,0.0474726366486666,-1.700427331221906e-05,0.0098483228310953,0.8770982833241566,461,903,9,1373
452,PAG,0.0965450708604766,0.1171975352309324,0.0173344786362667,0.0053717633425977,168,372,839,1379
453,TSM,0.0514770192533033,0.1994629370617912,0.0176309336088634,0.0176568413434341,426,171,784,1381
454,CACI,0.0438622633763525,0.1136282033725666,0.0,0.045295461087812,488,396,502,1386
455,REGN,0.0421881392319144,0.136464487065361,0.0,0.0391362857767526,504,318,565,1387
456,LVS,0.0325190433488702,0.1332680341092417,0.0081231025564335,0.0524672525776202,648,324,423,1395
457,CIB,0.0533722862657066,4.4055672288317495e-05,0.0287777356560028,0.1460704121892122,402,899,95,1396
458,ROK,0.038942191139975,0.1613850057211084,0.016527577835933,0.0369950815829763,556,251,590,1397
459,HON,0.0406939900414081,0.1831526543525799,0.0205339946214599,0.03093404934042,528,200,669,1397
460,MKC,0.0391141064418489,0.098633672695987,0.0240512100292591,0.0559413329569434,553,458,390,1401
461,ASB,0.0570344519063864,0.0051160428499903,0.0439657452620592,0.1187496592696826,377,883,144,1404
462,MA,0.0278049991078556,0.5555682859761687,0.0053598202835866,0.0288332500797763,703,9,693,1405
463,OHI,0.0328445778599569,0.0903981174248315,0.0873215782185023,0.0786226067382258,640,507,260,1407
464,AMGN,0.0435912095927917,0.1002640867423376,0.0295670017723327,0.047757586927699,491,454,470,1415
465,VAC,0.0819755461136652,0.0699809251311397,0.0342102672757815,0.0367921742399914,228,598,592,1418
466,PXD,0.0928320365353449,-0.0418264514402925,0.0626925053285779,0.073676521115155,180,949,290,1419
467,DAR,0.0812962983100396,0.0552534958198627,0.0,0.0429570370238277,234,661,524,1419
468,BCS,0.0546766378040017,-0.0007685110932905,0.0234863138998364,0.1352204508991913,394,916,111,1421
469,TRGP,0.0428373693980452,0.1135004671441918,0.0219004641586321,0.0423453393116355,497,397,528,1422
470,APH,0.0326022570299039,0.1913905650642679,0.0084650881064159,0.0364560196736358,646,181,595,1422
471,TXN,0.042060328078312,0.2525492627807634,0.0294422296548184,0.008715726970452,507,91,825,1423
472,KGC,0.0560804878261526,0.0793707820264975,0.0202069336322855,0.0466007833418993,382,555,487,1424
473,BUD,0.0409982289624815,0.0753223867771112,0.0231281902010778,0.0662220036059404,523,573,329,1425
474,CAJ,0.0835689112762145,0.0947405444835459,0.0408751558935468,0.0253747552752155,220,479,726,1425
475,AXTA,0.0356183323853759,0.1005201382472709,0.0,0.0582627471404766,600,453,375,1428
476,FN,0.0333813146692178,0.1609349104251037,0.0,0.0411070714123767,633,253,543,1429
477,EMR,0.2383928265814909,0.0750914779657421,0.0216048571181349,0.0049413446163347,15,574,841,1430
478,BMO,0.0587084828304969,0.0050222399997253,0.0363548749348987,0.1064419090768735,363,884,185,1432
479,FMC,0.167596001183508,0.0980963753863444,0.0368419510736353,-0.0659857732998707,45,462,927,1434
480,HIW,0.0613777648451275,-0.0005550148857658,0.0881191797502167,0.1099450906422241,347,914,173,1434
481,SRC,0.0531054153627323,0.0403042881490174,0.0667388854333165,0.0739853689317266,404,746,285,1435
482,LW,0.0561248885915159,0.195232373887757,0.0134606900274621,-0.0149769516627394,381,177,877,1435
483,VMW,0.0253389263633097,0.1072906717605858,0.0433885725399139,0.0742426685682971,731,422,283,1436
484,LRCX,0.027463364371278,0.3032598955039777,0.0073104756261242,0.0305329225343218,707,58,673,1438
485,AIG,0.0747334920969817,0.0074647263767781,0.0210476428469676,0.0725179507446693,259,878,301,1438
486,CHE,0.0309652164155678,0.2366406048854968,0.0026705338766744,0.0310715741599542,663,109,667,1439
487,EC,0.2219303502617177,0.0961688975161493,0.0587036854892486,-0.0896174856691156,21,472,948,1441
488,LAD,0.1105221309302942,0.1185213907199172,0.0058309037900874,-0.1177555437759519,119,370,955,1444
489,SHW,0.0299877252186374,0.2261644464859899,0.0078295982162023,0.033059558926357,676,127,644,1447
490,UNP,0.0426313396791899,0.1464224679972914,0.021205399091091,0.0318983201581397,501,292,656,1449
491,MAA,0.0352838070147692,0.1545056578778168,0.0418323671170625,0.0381563296261369,605,269,576,1450
492,JBT,0.1830693815987933,0.0739892183288409,0.0040221216691804,0.0060017596782302,33,580,837,1450
493,SWN,0.2159075375561065,-0.0949132722666147,0.0,0.0479794527902458,24,963,467,1454
494,PPG,0.035983657186248,0.1029952389561863,0.0169434858247057,0.05275714148094,596,445,417,1458
495,AME,0.0345482346408868,0.1406362429330135,0.0060596505120369,0.0420688058052664,619,308,532,1459
496,VRTX,0.0345198694436335,0.19549805033676,0.0,0.0312706376266023,620,176,664,1460
497,MDLZ,0.0502319187124178,0.1050441024857764,0.0218796016170241,0.0364862615854263,439,430,594,1463
498,DOC,0.0420304513861074,0.0251940429825587,0.0902420817693326,0.115737745421533,509,803,152,1464
499,PEAK,0.0420304513861074,0.0251940429825587,0.0902420817693326,0.115737745421533,509,803,152,1464
500,WWE,0.0323791270797903,0.3069006608168129,0.0059096873044402,0.0208080586601719,649,56,762,1467
501,CFR,0.0858476009278334,0.0344402043613374,0.0343115908687354,0.0459714561211061,206,767,495,1468
502,ANET,0.0286499688498925,0.2808501717015876,0.0,0.0274456610712334,692,69,707,1468
503,MAN,0.0224378070985338,0.1150229500062027,0.0364614365351174,0.0682230621239203,766,389,315,1470
504,CUBE,0.0393129001233719,0.084986869355643,0.0423238867599509,0.0554751796312898,547,530,395,1472
505,NVO,0.0267251285917478,0.7082323535707135,0.0101451568415813,0.0223591374946577,716,5,753,1474
506,WMT,0.0348654915193607,0.1688418841884188,0.013801438845263,0.0339866051042959,613,234,629,1476
507,CHT,0.0399333300028161,0.1025557491545403,0.0394120011251783,0.046342135677159,540,447,490,1477
508,IEX,0.0363176299337692,0.1385673544707263,0.0116184734580939,0.0381880396619468,589,314,575,1478
509,SBS,0.069752360617948,0.1153813553703676,0.0163055175681854,0.0141696511959582,293,385,803,1481
510,KLAC,0.0246515895999972,0.3548515556598512,0.0068998577339521,0.0270552100916201,739,37,709,1485
511,BR,0.0301749133524834,0.1563205583086531,0.0159152028310906,0.0407691996477043,673,264,548,1485
512,SJR,0.0453917929017782,0.091719298245614,0.0351726981647286,0.0436688059984384,476,498,516,1490
513,CME,0.0426688215492832,0.0943262060861639,0.0427918207559066,0.0446685505859987,500,484,506,1490
514,MSCI,0.0255539772538606,0.3460489543871154,0.0098112515942229,0.025478022277381,729,40,722,1491
515,IT,0.0247609011818518,0.2786617219456902,0.0,0.029535014919252,738,70,683,1491
516,FNF,0.0375306706157352,0.0002033166020712,0.0362965866689896,0.4913831903247819,577,898,16,1491
517,PHI,0.0949675974470686,0.0985694423586519,0.0832420573098826,-0.0058806117303963,172,459,862,1493
518,FUL,0.0346865267798054,0.0881066219704254,0.0103875742178354,0.0620599810874576,615,519,359,1493
519,J,0.0385246248587138,0.0960500593681853,0.0074309149847943,0.0484483277851733,564,473,458,1495
520,FSS,0.0337904707437639,0.1578577946234295,0.0051093596169096,0.0352288198796166,626,262,610,1498
521,PAYC,0.0285675699934134,0.2714072317210457,0.0054352385490843,0.0241597270957947,693,76,737,1506
522,SCI,0.0521354468657465,0.0605047320633334,0.0162992586701122,0.0492180694499707,417,638,453,1508
523,CMI,0.0216513537589946,0.0921892995497853,0.0271304718531075,0.0810968393177036,770,494,246,1510
524,AEM,0.0724193813672848,0.062763326378393,0.0242610930611789,0.0355756452637153,271,631,608,1510
525,NNI,0.02772945497585,0.0612340037250909,0.0119419152394029,0.108712356980879,705,635,175,1515
526,KWR,0.0295259344997143,0.0946362574524832,0.0082883583470745,0.0629077232901814,682,480,353,1515
527,FCN,0.0406887863207572,0.1551763607795623,0.0,0.0259003725389561,529,267,719,1515
528,FDS,0.0280877225531587,0.1810386134813953,0.008315273272039,0.0350839006279602,698,205,613,1516
529,NYT,0.0287975419660259,0.1454934675393098,0.0086080222005879,0.0418788508388011,690,294,533,1517
530,VLY,0.0904442951104377,-0.0009009697538898,0.0434973938557671,0.0529394973408106,190,917,414,1521
531,GS,0.0647750289312236,0.0239238287036933,0.0318626815632803,0.0562560021107714,322,813,387,1522
532,DXC,0.0220998554038032,0.0491716788013084,0.0,0.1835987987392882,768,694,61,1523
533,WAT,0.0330204364785969,0.2198456508448445,0.0,0.0227345134963215,638,137,749,1524
534,STZ,0.0379186197510722,0.138980044345898,0.0143517387942868,0.0331661703032853,572,313,641,1526
535,AVY,0.0308318242289346,0.1749088071747289,0.0157346506552038,0.033154937823918,667,217,643,1527
536,ODFL,0.0277791434665226,0.3302658052412216,0.0039240133944196,0.018194267475045,704,44,780,1528
537,SID,-0.0125825025577768,0.0963902683305935,0.157411612413592,0.1140584722487289,902,470,156,1528
538,ORCL,0.0325497429232685,0.1468583229768258,0.0136549079178439,0.0367168066012259,647,290,593,1530
539,NU,0.0261061903604897,0.0356007642557758,0.0,0.2155340076945022,722,764,45,1531
540,TREX,0.0228263914787572,0.3187699949680773,0.0,0.0248243564595426,759,48,730,1537
541,HLT,0.023916534856725,0.1905128863772583,0.0033118426883107,0.0356127894141769,750,183,606,1539
542,COST,0.0260465458770796,0.2291378385247522,0.00517867592057,0.0279217978291325,723,119,701,1543
543,GHC,0.0635339123863114,0.0295821569838861,0.0095795428378351,0.0515072579528712,326,786,432,1544
544,CHD,0.0326283941993658,0.1479460488023281,0.0115080294522644,0.0348522722679722,645,285,615,1545
545,MSFT,0.02596848037097,0.2828625118577739,0.0064146295061766,0.0218243545152732,724,66,756,1546
546,JKHY,0.0319809502705964,0.1831713420968078,0.0130562747117191,0.0281114006954057,652,199,697,1548
547,RYN,0.0350757389405011,0.1053510041704171,0.0343675241219864,0.0438717144212662,608,428,513,1549
548,TM,0.0996573950770512,0.0878446403460054,0.0177389946789239,-0.0169696170727032,150,520,882,1552
549,ATI,0.0705271526962643,0.1163672654690618,0.0027469192870989,-0.0197091458849346,290,379,886,1555
550,FICO,0.0197858719780524,0.5323233904138231,0.0,0.0214126565799533,786,12,759,1557
551,CPRT,0.0293665620552247,0.23803728036816,0.0,0.0201094853183299,683,107,767,1557
552,INCY,0.0425591748642995,0.111973196807927,0.0,0.031976479333542,503,401,654,1558
553,EDU,0.0234233347655838,0.0773425460921184,0.0,0.08493800792413,756,566,238,1560
554,PEG,0.0841633090005155,0.0806628141143507,0.0373365908441616,0.015794986979808,215,550,798,1563
555,NOV,0.124591595525242,0.0712270007901569,0.0099121208927433,-0.0175657838605577,89,592,883,1564
556,MNST,0.0270946512024461,0.2291370399865897,0.0,0.0245233149990409,710,120,734,1564
557,MMS,0.0354432764526054,0.0903504768781742,0.0149125430055763,0.0489932231645751,602,508,455,1565
558,FISV,0.0377561765191335,0.0846035787784715,0.0,0.0481182041035893,575,533,463,1571
559,CTAS,0.0227178845807654,0.2703113468976433,0.0077035234794244,0.0242363337407435,760,77,736,1573
