,ticker,eps,roce,divYield,fcfYield,eps_rank,roce_rank,fcfYield_rank,overall_rank
281,MTB,0.0841298014559564,0.0153989536903,0.0372149812290135,0.1841433105081665,232,755,85,1072
282,POST,0.0585685405489464,0.0552419429225007,0.0,0.1458479122929787,373,568,131,1072
283,GILD,0.0426204326549364,0.1411406785535487,0.0344249095638413,0.0774444447022625,513,283,277,1073
284,OTIS,0.0381982613651102,0.6008796041781198,0.0146435724578907,0.0404532085153976,565,9,506,1080
285,AVGO,0.0403358456112712,0.2476014421901735,0.0218979931613526,0.0505071698383429,547,116,420,1083
286,SKM,0.0531997842263445,0.0693014072346581,0.0527111671813897,0.1231976160599934,410,507,169,1086
287,KBH,0.1401223808475298,0.114815867959763,0.0,0.0280647433364605,109,347,633,1089
288,ADP,0.0375245568915668,0.5450301094668064,0.0209354473912036,0.039988068246699,570,12,508,1090
289,TEL,0.0490851782036109,0.1335729607513479,0.0186318084804282,0.0616777108317624,449,299,342,1090
290,ARMK,0.1032667887041659,0.0728744221272136,0.0175577499755814,0.0512058402995078,180,494,416,1090
291,ALB,0.0804316980207824,0.1942558012039944,0.007261372135028,0.0254424220581987,249,189,654,1092
292,TXT,0.0571452191831762,0.0889645884496554,0.0011283028177862,0.0753971765297191,378,433,283,1094
293,SPG,0.055419523551414,0.0866444634233717,0.0671517703895385,0.0807275313139845,391,446,259,1096
294,DAR,0.0732053916893834,0.1265155195024494,0.0,0.0417721958640427,289,314,494,1097
295,DECK,0.0433762064710852,0.3170505672415744,0.0,0.0383048138523203,507,67,524,1098
296,AFL,0.0967402964288748,0.0390595053740359,0.021437019059273,0.0849378926771402,200,653,248,1101
297,PNC,0.0895754146106531,0.0170781121301791,0.0399167383101933,0.1346819220176398,211,741,152,1104
298,RY,0.0963580804192571,0.0098587652696299,0.0359843184767789,0.1514142822336115,201,780,123,1104
299,WBS,0.0812752061336412,0.0147090974165613,0.0329867716551548,0.1648997982343698,246,757,104,1107
300,BMY,0.0408435052080794,0.1378353129587615,0.0299144623256267,0.0771294768810073,540,290,278,1108
301,TRV,0.0639584040825356,0.0331983297790362,0.0195565985741461,0.1636993072823237,336,672,106,1114
302,CLH,0.0665398739981615,0.1242260421679685,0.0,0.0451188129063076,327,322,467,1116
303,MAR,0.0488199606806769,0.2019340810254062,0.0066459742911354,0.0420497625710156,450,174,492,1116
304,WTS,0.0508844177143326,0.2029377657518361,0.0079917872752132,0.0396352184104881,434,172,512,1118
305,BHP,0.0426911354627448,0.2787983417018224,0.0438376275303536,0.0395424122914736,511,96,513,1120
306,AFG,0.0768669246930116,0.0434594905741833,0.1038302668737451,0.0913329717677543,263,629,231,1123
307,GPC,0.0481828228941382,0.1869041574278183,0.0202034842121485,0.0459273944798007,460,202,462,1124
308,PRI,0.0682857908973931,0.0360077225511142,0.0155478061459676,0.1358129621282105,317,664,148,1129
309,CRI,0.0863222648688703,0.1984392646718646,0.040776928588682,0.0165703202989592,220,183,727,1130
310,INFY,0.041353765910408,0.3627999620601347,0.023541543357921,0.0351527818909674,533,45,555,1133
311,FHN,0.0686629792103757,0.0189804701296322,0.0271600228876597,0.1741750905969864,313,728,94,1135
312,RGA,0.0771534909777226,0.0120529327610872,0.0252256230469428,0.162182298418881,260,768,108,1136
313,RH,0.0723429805389043,0.1632614536243849,0.0,0.0314809284129377,295,241,600,1136
314,RZA,0.0771534909777226,0.0120529327610872,0.0252256230469428,0.162182298418881,260,768,108,1136
315,KNX,0.0907009375983429,0.0409931376675228,0.0092078517067392,0.0747044354154879,210,640,288,1138
316,IPG,0.0719277440568551,0.155859983299104,0.0350666922784646,0.0330269502828225,297,259,582,1138
317,AAPL,0.0359831158434342,0.551446146423833,0.0055739606737213,0.0369435806809892,590,11,539,1140
318,IHG,0.0355129106002723,0.2350299401197604,0.0220653551196358,0.0518014989289306,597,134,413,1144
319,FRO,0.1957071833559096,0.1009929145305266,0.0138248384318005,0.0219132362529632,60,394,692,1146
320,ALLE,0.0494446651581365,0.1783671979559557,0.0155351251446634,0.0426973036463821,444,215,488,1147
321,DRI,0.0499439675377944,0.1447236907070001,0.0299999511699675,0.0484129425628605,440,272,437,1149
322,GOOGL,0.041459125246447,0.2629406883816107,0.0,0.0390433214852204,528,108,516,1152
323,GOOG,0.041459125246447,0.2629406883816107,0.0,0.0390433214852204,528,108,516,1152
324,HST,0.0551829471616742,0.0715208564045773,0.0130765277634299,0.0795052888016539,396,497,264,1157
325,SON,0.0784055076131936,0.1270662737133617,0.0314493096299719,0.0319213190661398,254,313,591,1158
326,V,0.035998434852576,0.3115680776249611,0.0078174103590582,0.0410481776678247,589,68,502,1159
327,LDOS,0.0475330354596444,0.1192459447610697,0.0138088672357215,0.0594683377940369,465,333,361,1159
328,PKX,0.1500947427980795,0.0644794449818928,0.0581651160094788,0.036582480693004,98,522,541,1161
329,SLF,0.0881436952700277,0.0132301593632832,0.0453752664190438,0.117063299540693,216,765,181,1162
330,GL,0.0626592060340081,0.0408454527527464,0.0068230144333696,0.1181060774323329,347,641,179,1167
331,L,0.0714473616610873,0.0093241426651031,0.0043066097443936,0.1873728239609938,304,782,82,1168
332,OHI,0.0670703520748497,0.0430256414213851,0.0994276687483056,0.0983018881278052,326,631,216,1173
333,MC,0.0595789524713855,0.3315942918520791,0.0692109722842791,0.0107142647774708,365,59,753,1177
334,NEP,0.071798951448113,0.0,0.0,0.2624251675428532,300,839,40,1179
335,CNS,0.0543110933022935,0.328986719441537,0.0340875602962302,0.0182443638864716,401,61,719,1181
336,HUM,0.0425714576086217,0.1533794489314835,0.0059472599367711,0.0525998729611873,514,261,406,1181
337,CI,0.0595461725714014,0.0713631311765942,0.0123593135631103,0.0657347594928143,366,498,318,1182
338,PENN,0.0463902883257722,0.0595959225130633,0.0,0.1265341587922233,482,538,163,1183
339,ENLC,0.0850727629533348,0.0083080405370646,0.0376175548589341,0.1217898072397652,226,785,172,1183
340,CVS,0.03525939661693,0.1025047464661692,0.0237761693262388,0.1100067001850402,599,388,196,1183
341,DPZ,0.0365467821267958,0.7206503378378378,0.0127298742882267,0.0313604801810303,576,4,604,1184
342,CMA,0.1276220652602626,0.0204635318450027,0.0416906138469667,0.0616488864332806,122,719,343,1184
343,AMGN,0.0463693217396818,0.107921673342234,0.0296956156928731,0.0621725414351503,483,368,334,1185
344,BCE,0.0528821477021999,0.0935361216730038,0.0635765848246811,0.0595385128767098,415,412,360,1187
345,SBUX,0.0396109919201259,0.2920766957542711,0.0233545908961964,0.035295031253644,552,85,554,1191
346,TPX,0.0758953932645461,0.2014443852483277,0.0117415519533695,0.0120413362585619,269,175,747,1191
347,FFIV,0.0409114139192362,0.1251652738460495,0.0,0.0620718221278607,538,318,336,1192
348,CB,0.057373682122413,0.0407264345256095,0.0148482614188439,0.1214101840960454,377,643,174,1194
349,ITW,0.0437766335509082,0.3457398284984492,0.0222490339273238,0.0279339362407905,503,56,637,1196
350,CAT,0.0514500235726282,0.1567880663334127,0.0187230510838498,0.0396483626845294,427,258,511,1196
351,TEX,0.1337532185982042,0.0,0.0,0.0857518221939452,114,839,244,1197
352,BXP,0.0552994874471734,0.0433818128453463,0.0649267704609265,0.1215470308302715,394,630,173,1197
353,BEN,0.0734165542853379,0.0378278580228483,0.0505050673057155,0.0823233428716085,284,659,256,1199
354,NSC,0.0565162980559637,0.1327133237664201,0.0201695779300641,0.0393021595655234,382,304,514,1200
355,VRSN,0.0303965683005205,1.529764801297648,0.0,0.036256636899864,652,1,548,1201
356,LAD,0.2238164297361327,0.1641050353386764,0.008086732713088,-0.1633806264069036,44,240,917,1201
357,ACN,0.0336557245033651,0.2650685469580564,0.0138480978221482,0.0440613573578484,622,106,474,1202
358,UNH,0.0405009345610779,0.1817304496766112,0.0120596967671678,0.0471115244765143,545,208,450,1203
359,FCX,0.0633332115855217,0.15725842495754,0.0158150407246429,0.0304978268015632,340,256,612,1208
360,HI,0.1929069042183528,0.0268048018418023,0.0207568777050816,0.046626787275526,64,692,455,1211
361,NRG,0.1566207878500237,0.1248453353130413,0.042586487769212,-0.0016675431957823,92,319,803,1214
362,FBHS,0.0521090171333946,0.1827966002246399,0.0096473193294606,0.0320115595932104,421,204,589,1214
363,KLAC,0.0500691001583691,0.3867263855079352,0.0026534305193903,0.0130141225505422,439,39,740,1218
364,HES,0.0511952432860437,0.2121959997943339,0.0107088565578094,0.028073325040795,429,158,632,1219
365,BUD,0.0493875088407695,0.0813004032258064,0.0202051091621978,0.067333815873041,445,465,312,1222
366,NTRS,0.0724775557861254,0.0145926738636722,0.0432207101009028,0.1228103972968793,293,759,170,1222
367,LEN,0.108672063028391,0.1470021382924115,0.0,0.0026005895660793,166,269,788,1223
368,AWI,0.0616820983428478,0.1409106015287471,0.0134369085596543,0.0327106642764436,355,284,585,1224
369,VOYA,0.0651022884603257,0.0048538753042146,0.015190533974076,0.1725848901928636,332,796,98,1226
370,ACI,0.0826946610966348,0.0,0.0163807406151248,0.1368990142764759,240,839,147,1226
371,MOH,0.0414948281307271,0.2148745191427001,0.0,0.035731657557015,527,152,551,1230
372,K,0.0420526718954146,0.1346011360829834,0.0349124786465057,0.0509450598066325,520,295,417,1232
373,YUM,0.0348319758063668,0.5230806027266204,0.0170610960742128,0.0301789496043087,603,16,614,1233
374,KR,0.0623420785415732,0.1254560934079299,0.0189471023018506,0.0342548051879499,350,316,569,1235
375,PG,0.0400026360862708,0.2131581112691453,0.0245672368893981,0.0376357292762799,549,155,531,1235
376,MUR,0.0998989405833919,0.0,0.0258185907274592,0.1030973846533794,190,839,207,1236
377,HSIC,0.0495056368426728,0.1170296099013003,0.0,0.0465610636475695,443,342,457,1242
378,A,0.0408018484553538,0.1473799126637554,0.008719749871507,0.0485015521154771,541,268,435,1244
379,FN,0.0522739978731354,0.1680532901400288,0.0,0.0318475124933364,417,234,595,1246
380,FAST,0.0312136001790768,0.4021201599326599,0.0274787780624115,0.0340484977191506,643,34,571,1248
381,RE,0.0462091113221611,0.018595487423081,0.0197375601124808,0.2860011161396737,484,731,33,1248
382,EXPE,0.0256476258692213,0.0801261244551609,0.0048817924239711,0.2024122291610708,706,471,72,1249
383,EXR,0.043624201490717,0.095635187053657,0.0408174034338701,0.06159816035669,506,403,344,1253
384,EMN,0.0718614749998187,0.1098458304134548,0.034526131115928,0.0318075381146738,298,363,596,1257
385,WMB,0.0511175129053258,0.0693107962244218,0.0516663588223181,0.065013293621903,431,506,321,1258
386,FDX,0.0717395874648617,0.066778144840056,0.0212581808776793,0.0476999623601963,301,515,443,1259
387,BOH,0.0735168180518307,0.0133160832487646,0.0392106626333199,0.0990405065213585,283,764,215,1262
388,GRMN,0.0547884782800089,0.1576561825344905,0.0382161151271239,0.0305047543535811,399,254,611,1264
389,ITT,0.0542599212861523,0.1803607214428857,0.0129957686132228,0.0257106275522122,402,212,651,1265
390,BIIB,0.0757248224223214,0.1090252945073844,0.0,0.0283598394650664,271,366,629,1266
391,PII,0.0929155239332316,0.0,0.027220478670177,0.0948374043009834,207,839,221,1267
392,G,0.041423693211721,0.144068859125524,0.0107645293021154,0.0456289592566919,530,276,463,1269
393,GIS,0.0518051991896827,0.1110971734403746,0.025721853593582,0.0417233669868407,424,357,495,1276
394,PB,0.0778652601970377,0.0210902736388615,0.0286719496725664,0.0688971481970925,256,713,308,1277
395,HLT,0.0361161472272583,0.172487644151565,0.0035396702063368,0.0454401565512676,586,226,465,1277
396,IT,0.029972320630448,0.2971492673418804,0.0,0.0368584017892253,657,81,540,1278
397,TT,0.0456665560417173,0.1951544195953141,0.0161243370663666,0.0315155133696383,491,188,599,1278
398,BABA,0.0395336155487031,0.0733724600476861,0.0123788672953154,0.0898404848900911,553,490,236,1279
399,CNI,0.0514208891708034,0.1385022359387793,0.0189320287062638,0.0345365545399636,428,287,566,1281
400,AVT,0.1659990283121323,0.1442430225111728,0.0228972568267985,-0.1956204228973128,86,273,923,1282
401,CHE,0.032758154612776,0.3000470821719294,0.0028892906535809,0.0331435770885705,629,80,579,1288
402,MKC,0.0358727962827461,0.098633672695987,0.0048907000379072,0.0711076751692435,591,396,302,1289
403,EMR,0.2395190919039231,0.0750914779657421,0.0217069273092442,0.0049646895515299,31,483,777,1291
404,HSY,0.0343576445751764,0.2181137350477776,0.0161891598123675,0.0377737175098432,613,149,529,1291
405,ALV,0.063417168931644,0.1617177914110429,0.0335826142805869,0.0191900653031925,339,244,712,1295
406,ROK,0.0423125978730432,0.1613850057211084,0.016541987232477,0.0370273353594217,516,245,537,1298
407,RL,0.0661766279140283,0.1329682779456193,0.0251058452560777,0.0244981394707566,328,302,669,1299
408,CAJ,0.0832785261701361,0.0947405444835459,0.0407331229736624,0.0252865831201667,235,405,661,1301
409,JNJ,0.0386874948759177,0.1817732717212865,0.0251907538677036,0.0370572765978845,560,207,535,1302
410,WWE,0.0383384276009018,0.3069006608168129,0.0069973510498578,0.0246377318478188,564,72,667,1303
411,ATHM,0.0738420624167625,0.0016117841561097,0.0160108643671005,0.0929309402793653,280,800,224,1304
412,CX,0.0937033362185109,0.0035883450552605,0.0,0.0693170847249234,204,799,306,1309
413,ASB,0.0570344519063864,0.005023740209731,0.0403807510726177,0.1380191589072429,380,794,142,1316
414,MA,0.0278049991078556,0.5555682859761687,0.0053598202835866,0.0288332500797763,685,10,625,1320
415,TJX,0.0361634319720725,0.2814231877632454,0.0138430061208133,0.0271587580876599,585,93,644,1322
416,CMI,0.0599041233252954,0.1183388070770208,0.0238112624096362,0.0291305034859409,364,338,620,1322
417,VRSK,0.0342418463606413,0.3030009263448157,0.0070070326130592,0.0281537688443768,615,77,631,1323
418,JCI,0.0505515090349954,0.0895436164067013,0.0267931199860981,0.0459857426700175,435,431,461,1327
419,STWD,0.1686076371169504,0.0233256675964022,0.1144314721894261,0.0364729192676084,82,703,543,1328
420,ZBRA,0.0345867522336954,0.2589955743698287,0.0,0.0308516817980911,610,110,608,1328
421,AKAM,0.0390473555365769,0.0903562173292865,0.0,0.0608725420278674,556,424,350,1330
422,CNHI,0.093307776782413,0.1381521811744271,0.0194525330601087,-0.0203262875001609,206,289,836,1331
423,OUT,0.0553717318885017,0.0529015887025595,0.0770486979219314,0.0589658402463761,392,577,363,1332
424,BG,0.1076468412981661,0.1655540720961281,0.0233346258466211,-0.4081219374434821,171,238,930,1339
425,CFR,0.0680530508048132,0.019506766102312,0.0254345560078664,0.072862650083915,318,724,297,1339
426,EDR,0.0859762588546333,0.0177029094777815,0.0,0.0559706283985658,222,735,383,1340
427,AXS,0.048527078110891,0.0140235623400671,0.0390662958854463,0.1505772286620162,455,761,125,1341
428,CR,0.0724752796811511,0.1909150080504265,0.0186924795865414,-0.0370672399733115,294,193,856,1343
429,CHT,0.0418344530815198,0.1023482396431538,0.040996273253156,0.0487684921499314,523,389,433,1345
430,TDC,0.0094999240006079,0.1162561576354679,0.0,0.1160142234013643,814,343,188,1345
431,CLX,0.0075805389424963,0.3038728897715988,0.0296607664662777,0.0473147732652458,823,75,447,1345
432,LW,0.0627878320181225,0.1709628653383983,0.0090923800751786,0.0067025964003883,346,232,768,1346
433,PYPL,0.029432563536132,0.1141420752022846,0.0,0.0621381157416397,663,350,335,1348
434,SRC,0.0531439237503571,0.0403042881490174,0.0667872798739279,0.0740390180228019,411,645,292,1348
435,CACI,0.0486629059771564,0.1012157121742615,0.0,0.041023765089542,453,392,505,1350
436,LYV,0.026099457540066,0.0897475533636055,0.0,0.0943204735240493,702,427,223,1352
437,MDLZ,0.0502319187124178,0.1050441024857764,0.0218796016170241,0.0364862615854263,436,375,542,1353
438,NEU,0.0742462138227542,0.0,0.0,0.0888753512669492,278,839,238,1355
439,HHC,0.0478039569447979,0.0407919811740368,0.0,0.08373910944062,462,642,253,1357
440,TKR,0.0699470693755196,0.0,0.0,0.1009775094661301,309,839,210,1358
441,MET,0.0436797786056272,0.00465940569693,0.0306739051807142,0.2271554929927932,505,797,57,1359
442,TREX,0.0390436051660532,0.3836614803780403,0.0,0.0084572696034188,557,41,761,1359
443,FTNT,0.0214893177561472,0.3078486156972314,0.0,0.0363310593208443,744,71,546,1361
444,RCI,0.0524622010497214,0.0817680995965818,0.0315397756310825,0.0428129033566476,416,463,485,1364
445,MSI,0.0315754663491359,0.2012357644778289,0.0122780610161717,0.036301361532719,642,176,547,1365
446,WAT,0.0344412002547214,0.3499576874932885,0.0,0.0208375697170249,612,54,700,1366
447,VMW,0.0253757083291878,0.1072906717605858,0.0434515553581983,0.0743504391684728,711,372,289,1372
448,BMO,0.0578855398736505,0.0050222399997253,0.0358452724578413,0.1049498654204055,375,795,203,1373
449,UNP,0.0426313396791899,0.1464224679972914,0.021205399091091,0.0318983201581397,512,270,593,1375
450,GS,0.0946179215569117,0.0313193754467677,0.0309371447626808,0.041675241179494,203,677,496,1376
451,BIP,0.1003713411133167,0.055548674758484,0.1035102266899513,0.0289799435796267,188,567,622,1377
452,AAP,0.053311029957686,0.1074219328760894,0.0357158151932619,0.0314701339112244,406,371,601,1378
453,CPA,0.1031233904191847,0.0574180727415507,0.0,0.0267415536832616,181,551,646,1378
454,ODFL,0.0279471678743484,0.3302658052412216,0.0,0.0279471678743484,683,60,636,1379
455,FUL,0.0346865267798054,0.0881066219704254,0.0103875742178354,0.0620599810874576,607,438,337,1382
456,AMX,0.064265907233802,0.1513171838542804,0.0012788566716142,0.0034248825698532,335,265,783,1383
457,CME,0.0446111976863433,0.0826541183177027,0.0436579669665496,0.0491751005934597,497,457,429,1383
458,SJR,0.0454235595604345,0.091719298245614,0.0351973131672477,0.0436993668546065,492,419,477,1388
459,WEX,0.0277243890351209,0.0897473659840898,0.0,0.0775162014974759,686,428,276,1390
460,FMC,0.0468461385806097,0.1437117625513789,0.0170147210730659,0.0279931915673134,479,277,635,1391
461,JHX,0.0531317922692204,0.196044211751018,0.0134489849181464,0.0008094296478514,412,187,793,1392
462,KMX,0.0442157797035121,0.0440308235810913,0.0,0.0784984647311382,499,625,268,1392
463,TXN,0.042060328078312,0.2525492627807634,0.0294422296548184,0.008715726970452,519,114,760,1393
464,RHP,0.0286446416501878,0.0898432254253444,0.0013001820010531,0.0733722348676302,673,426,294,1393
465,NVO,0.0267251285917478,0.7082323535707135,0.0101451568415813,0.0223591374946577,697,6,690,1393
466,MTD,0.026837331934186,0.4843081993837923,0.0,0.0226948262258112,693,20,684,1397
467,APO,0.0534698725103667,0.0110761982728944,0.0257922586921721,0.0961572671444991,405,775,217,1397
468,J,0.0385246248587138,0.0960500593681853,0.0074309150426584,0.0484483277851733,561,400,436,1397
469,ESI,0.0419884491391358,0.0713486719452547,0.0175849060497235,0.0568593582092464,521,499,379,1399
470,OFC,0.059517945130501,0.0120779059201754,0.042530999576145,0.0789247667980696,367,767,266,1400
471,IBN,0.0408753295900033,0.0429297293002985,0.0022549385628874,0.0915686105359551,539,632,230,1401
472,BR,0.0323473346611847,0.1604688624601569,0.0169790164491788,0.0383746290200322,634,246,522,1402
473,CW,0.0459195650304506,0.0945323724046285,0.004489648857853,0.0400243170826619,489,407,507,1403
474,TPL,0.0246581003942758,0.6852288292152686,0.0136603916184552,0.0235484466544417,720,7,678,1405
475,LEA,0.0447257368010149,0.0708946085577338,0.0253177423759178,0.0523005869458313,495,502,409,1406
476,ROST,0.0368470143816158,0.2035058117831127,0.0105102527429606,0.0252293585493581,574,171,662,1407
477,CCK,0.0731690089572756,0.1288455974539492,0.0106683836994101,-0.0036232246526298,290,310,809,1409
478,INGR,0.0758911893105717,0.1341785525620707,0.0279193196447428,-0.0228290569470825,270,296,844,1410
479,FMS,0.0749817208163371,-0.0088217639225594,0.0440705342633388,0.0842290950031959,276,885,250,1411
480,IBM,0.0586821041328095,0.0,0.0470583229089552,0.1050677183033722,370,839,202,1411
481,HAL,0.0811721030128758,0.0,0.0177237040695286,0.0639714943759548,247,839,326,1412
482,MTH,0.115808833500041,0.0,0.0061974941706652,0.0497536474904067,146,839,428,1413
483,AU,0.0363960465850671,0.0456120892832385,0.024876759113699,0.0950953944444852,580,617,219,1416
484,SID,0.1103739027273615,0.1177422786916635,0.1912839494173923,-0.1697354833691109,159,340,918,1417
485,WST,0.0334608030592734,0.2369423461811608,0.0030896559916482,0.0250941745421483,624,130,663,1417
486,ANET,0.0363653635398765,0.2785734599395572,0.0,0.0120506316794185,581,97,746,1424
487,AEM,0.0528988915194968,0.0588941931364843,0.0480101663763028,0.0440712155118404,413,541,473,1427
488,UHS,0.0655829508623025,0.086664509456104,0.0056737815732927,0.0254350903419614,330,445,655,1430
489,HIW,0.0613777648451275,-0.0005550148857658,0.0881191797502167,0.1099450906422241,356,877,197,1430
490,VMI,0.0355990154587464,0.1573732393317406,0.0065011488151363,0.0330608811364465,596,255,580,1431
491,PH,0.0416016479607575,0.0726176882898823,0.0140617890580234,0.0519124428938698,526,495,412,1433
492,EDU,0.028890584051978,0.0458884263596588,0.0,0.1348832737123841,669,614,151,1434
493,SCI,0.0518455289912568,0.0649983734916071,0.0146763515491896,0.0418199214425299,423,519,493,1435
494,MSCI,0.0231778142561397,0.3222944813568586,0.0099283513310525,0.0272219704191748,729,64,643,1436
495,KO,0.0346598568390268,0.1493585618642095,0.0276639561607659,0.034630798061547,608,266,565,1439
496,TMUS,0.0437712560495216,0.0763892607387258,0.0039313608595638,0.0460921799304689,504,480,459,1443
497,MSFT,0.0284254419464972,0.2875738645407972,0.0077779985149548,0.0233634576604514,676,87,680,1443
498,CTAS,0.0280890012907362,0.2463903172835864,0.0093750930584522,0.0263948178277476,679,118,649,1446
499,FAF,0.0469610990682775,0.0168171266443126,0.0387473707141301,0.0928508422642749,477,745,225,1447
500,FDS,0.0280853827745307,0.1810386134813953,0.008315273272039,0.0350839006279602,680,210,557,1447
501,MCD,0.0318275281223497,0.2009499608650433,0.0214756212515909,0.0282729887284932,640,179,630,1449
502,GNRC,0.062880449164037,0.1355693875977936,4.863569842375622e-05,-0.0043554920607837,344,293,812,1449
503,MMS,0.0354432764526054,0.0903504768781742,0.0149125430055763,0.0489932231645751,598,425,430,1453
504,EBAY,-0.0550555611734699,0.1417455817600579,0.0211320011097541,0.0780025807834484,897,282,274,1453
505,EW,0.0329532632694859,0.2405056326597983,0.0,0.0206436961700032,627,124,704,1455
506,ADSK,0.0177086130562613,0.1818683339463037,0.0,0.0435722253206915,771,206,478,1455
507,FICO,0.0197858719780524,0.5323233904138231,0.0187548178051059,0.0214126565799533,751,13,695,1459
508,FR,0.0418537096031893,0.0459092905010995,0.024379428783861,0.0644900578048588,522,613,324,1459
509,JLL,0.0847583329682379,0.0896649314162948,0.0,-0.0007640552551758,229,429,802,1460
510,ADI,0.0411016812156859,0.0838521151706974,0.0208213711422613,0.0440974877323687,536,456,472,1464
511,AVB,0.0501186629687827,0.041523984408233,0.039240099158381,0.0549883219270004,438,636,393,1467
512,ATO,0.0562497812242701,0.0504218503772565,0.0273257145028893,0.041512582626855,385,586,497,1468
513,PDI,0.0357333332681289,0.020032247817643,0.153051756955856,0.1331554936765488,594,722,154,1470
514,BAK,-0.0417387867756786,0.0668942407065234,0.0687178223302066,0.2088975377163233,889,514,69,1472
515,WTM,-0.0477336588405943,0.1225098764394385,0.0007505292270533,0.0816325622625049,894,325,257,1476
516,TRQ,0.1585650654567641,0.0777851855153162,0.0,-0.1271275602617258,90,475,911,1476
517,NKE,0.0310430813311096,0.178815207780725,0.0123192662008269,0.0298307479773503,645,214,618,1477
518,COST,0.0260465458770796,0.2291378385247522,0.00517867592057,0.0279217978291325,703,138,638,1479
519,ZTS,0.0307643159788894,0.2456200034019391,0.0088916731613535,0.0192968226054907,648,120,711,1479
520,FCN,0.0440176191587979,0.122932170834284,0.0,0.0253203077334602,500,323,659,1482
521,RSG,0.0364347042988079,0.0931978833009905,0.0145214682567647,0.0425185847423572,579,413,490,1482
522,ADBE,0.0195245091400637,0.3089000371609067,0.0,0.0249703652266621,754,69,664,1487
523,CBU,0.0552844139233216,0.0186578558060635,0.0274501175719888,0.0592811077739253,395,730,362,1487
524,WNS,0.0305424289074743,0.1393654537791748,0.0,0.0355922018344522,651,286,552,1489
525,ROL,0.0204906518235228,0.3030184665197599,0.0117639786260686,0.0241987138328729,748,76,670,1494
526,CDNS,0.0194869090368369,0.2833411842322282,0.0,0.0256552891157367,755,91,652,1498
527,JBHT,0.0535887714303501,0.1112764430824847,0.0092170269881123,0.0130515764587911,404,356,739,1499
528,PEP,0.0357385239628608,0.1760190819852604,0.024756248024554,0.0224779672601427,593,219,687,1499
529,INCY,0.0191045425332776,0.1253010943518711,0.0,0.0500302801334974,757,317,426,1500
530,CPRT,0.0293665620552247,0.23803728036816,0.0,0.0201094853183299,664,129,707,1500
531,MKTX,0.0239461395143292,0.2808770469053566,0.010138523532623,0.0227149742989548,724,94,683,1501
532,FL,0.0832617124409088,0.0922661584881689,0.0365182949302231,-0.0272669935478999,236,416,850,1502
533,BC,0.0618977156444856,0.0,0.016490352407665,0.067124568416558,354,839,313,1506
534,CAH,0.0105741778576715,0.0748635567912676,0.0212698979895692,0.0955322275417224,808,484,218,1510
535,WPC,0.0392107414312933,0.049611723174609,0.0546635192429099,0.0588427156002151,554,593,365,1512
536,FISV,0.0389726855543089,0.0651443103238055,0.0533140176693529,0.0483538576897136,558,517,438,1513
537,ADT,0.0250971972378576,0.0368130423349986,0.0184239540416642,0.141588812162711,716,662,135,1513
538,DG,0.0470457735643754,0.1434885126268996,0.0096141669514409,0.008255889308854,475,278,762,1515
539,OGE,0.0841172334186888,0.0883127763555969,0.041610042008073,-0.0262574149082222,233,436,849,1518
540,TTC,0.039065388137203,0.1597729717698557,0.0168134018097334,0.0186381120836579,555,249,717,1521
541,UAA,0.1004421632469818,0.0810844090838445,0.0,-0.0513443944461959,186,466,870,1522
542,UA,0.1004421632469818,0.0810844090838445,0.0,-0.0513443944461959,186,466,870,1522
543,MPWR,0.0269246286155185,0.2933942639453963,0.0084873064462428,0.0115549542065324,691,84,748,1523
544,NFLX,0.0251543674850299,0.1744110813239094,0.0,0.0322139714487413,715,222,587,1524
545,KT,0.1437860183773853,0.0558127191752908,0.0543027977567784,-0.0444253375138047,103,560,862,1525
546,BLK,0.0484163866161842,0.0548850722918493,0.0279577049019681,0.0413568323683629,458,570,498,1526
547,FLO,0.0376391512046093,0.1103174051661064,0.0307352178201303,0.0316114552298473,569,360,598,1527
548,WHR,0.0718194509768789,0.0,0.0,0.0546484803691012,299,839,394,1532
549,TU,0.0484535451763131,0.0645471430132197,0.0356426078448668,0.0349225551611322,457,521,558,1536
550,ABB,0.0427878376738353,0.147530836907025,0.0293550498465342,0.0090762079914196,510,267,759,1536
551,PEAK,0.0370485018152984,0.0487784615375823,0.0479752591290994,0.0586137415815884,573,598,366,1537
552,AER,-0.0981725202027252,0.0686466432379775,0.0,0.1521661591370142,910,510,122,1542
553,PBH,-0.0263417294776969,0.1081943267395633,0.0,0.0710285119729331,872,367,303,1542
554,BRX,0.0237905364726707,0.0557796831116367,0.0425954814958185,0.0832964382408182,726,562,255,1543
555,CRL,0.0439151791247903,0.0999779610009545,0.0,0.0266355434101725,501,395,648,1544
556,COTY,0.0487051726963517,0.0547819603417701,0.0013129887169225,0.0386133689086188,452,571,521,1544
557,WM,0.0345583352110337,0.1247543840136432,0.0166306197597334,0.0300957083674284,611,321,615,1547
558,DLTR,0.0481309782345721,0.118971745340987,0.0,0.0107560252214191,461,335,752,1548
559,BCH,0.158099716783989,0.0496822869703076,0.0605537800039806,-0.0461838012122752,91,592,865,1548
560,WAB,0.0348081772491773,0.0671805435577114,0.0061038035934576,0.0488854179692238,605,512,431,1548
561,OSK,0.0300135176862123,0.0702399818881593,0.0167930722879152,0.0555051597923283,656,503,390,1549
562,SEM,0.0522671634114944,0.0619468822646264,0.0212327749322931,0.0310501678409618,418,529,606,1553
